ID,FECHA,ESTATUS,TRANSPORTADORA,GUIA,DEPARTAMENTO,CIUDAD DE DESTINO,TOTAL DE LA ORDEN,PRECIO FLETE,DIAS DE TRANSITO
74040900,2026-05-04,ENTREGADO,SERVIENTREGA,240051560900,VALLE DEL CAUCA,CALI,98100,13821,0
74042189,2026-05-06,EN BODEGA DESTINO,ENVIA,240051562189,RISARALDA,PEREIRA,98700,11063,2
74041182,2026-05-05,ENTREGADO,SERVIENTREGA,240051561182,CORDOBA,MONTERIA,70000,19566,0
74041798,2026-05-04,DEVOLUCION,ENVIA,240051561798,MAGDALENA,SANTA MARTA,91800,18748,7
74040391,2026-05-06,ENTREGADO,SERVIENTREGA,240051560391,CALDAS,MANIZALES,60300,13129,1
74040839,2026-05-03,ENTREGADO,SERVIENTREGA,240051560839,RISARALDA,PEREIRA,60700,22143,1
74041331,2026-05-04,ENTREGADO,ENVIA,240051561331,TOLIMA,IBAGUE,84600,16086,1
74041710,2026-05-07,ENTREGADO,COORDINADORA,240051561710,VALLE DEL CAUCA,CALI,88700,19670,1
74041627,2026-05-05,ENTREGADO,SERVIENTREGA,240051561627,CUNDINAMARCA,BOGOTA,47800,11559,2
74040507,2026-05-05,ENTREGADO,ENVIA,240051560507,TOLIMA,IBAGUE,97400,16946,2
74041690,2026-05-09,ENTREGADO,SERVIENTREGA,240051561690,RISARALDA,PEREIRA,67300,21865,2
74041715,2026-05-07,ENTREGADO,SERVIENTREGA,240051561715,TOLIMA,IBAGUE,71200,15360,1
74040911,2026-04-30,ENTREGADO,SERVIENTREGA,240051560911,CUNDINAMARCA,BOGOTA,45100,19850,2
74040482,2026-05-13,ENTREGADO,TCC,240051560482,MAGDALENA,SANTA MARTA,54300,17373,0
74042081,2026-05-01,EN REEXPEDICION,TCC,240051562081,ANTIOQUIA,MEDELLIN,50300,38866,2
74040983,2026-05-12,ENTREGADO,TCC,240051560983,BOLIVAR,CARTAGENA,88300,19422,0
74040755,2026-05-14,ENTREGADO,TCC,240051560755,TOLIMA,IBAGUE,85900,20181,2
74042080,2026-05-09,INTENTO DE ENTREGA,ENVIA,240051562080,CUNDINAMARCA,BOGOTA,85300,16606,3
74042214,2026-05-03,INTENTO DE ENTREGA,TCC,240051562214,HUILA,NEIVA,54500,21410,2
74040189,2026-05-01,ENTREGADO,COORDINADORA,240051560189,HUILA,NEIVA,58400,20891,1
74041294,2026-05-06,ENTREGADO,TCC,240051561294,BOLIVAR,CARTAGENA,97700,12226,0
74040068,2026-05-14,ENTREGADO,SERVIENTREGA,240051560068,ANTIOQUIA,MEDELLIN,53200,16837,0
74040122,2026-05-13,ENTREGADO,SERVIENTREGA,240051560122,META,VILLAVICENCIO,58100,20378,1
74041850,2026-05-07,DEVOLUCION,INTERRAPIDISIMO,240051561850,CUNDINAMARCA,BOGOTA,63100,15237,13
74040001,2026-05-06,ENTREGADO,ENVIA,240051560001,ANTIOQUIA,MEDELLIN,46900,14413,1
74040013,2026-05-10,ENTREGADO,TCC,240051560013,MAGDALENA,SANTA MARTA,54500,14237,1
74040103,2026-05-04,ENTREGADO,ENVIA,240051560103,NARIÑO,PASTO,67800,11559,1
74041399,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051561399,MAGDALENA,SANTA MARTA,99700,14654,0
74041219,2026-05-08,ENTREGADO,ENVIA,240051561219,HUILA,NEIVA,67700,17053,1
74041523,2026-05-03,ENTREGADO,ENVIA,240051561523,RISARALDA,PEREIRA,55500,15346,2
74041405,2026-05-05,ENTREGADO,COORDINADORA,240051561405,RISARALDA,PEREIRA,69700,14216,1
74040820,2026-05-06,ENTREGADO,COORDINADORA,240051560820,META,VILLAVICENCIO,90200,11198,1
74042137,2026-05-05,EN BODEGA DESTINO,COORDINADORA,240051562137,MAGDALENA,SANTA MARTA,60800,16761,1
74041002,2026-05-06,ENTREGADO,COORDINADORA,240051561002,SANTANDER,BUCARAMANGA,71500,12628,0
74041883,2026-05-09,DEVOLUCION,TCC,240051561883,SANTANDER,BUCARAMANGA,71500,23314,14
74041000,2026-05-03,ENTREGADO,TCC,240051561000,ANTIOQUIA,MEDELLIN,77500,23944,2
74040247,2026-05-07,ENTREGADO,SERVIENTREGA,240051560247,CALDAS,MANIZALES,47600,19292,0
74040823,2026-05-08,ENTREGADO,COORDINADORA,240051560823,MAGDALENA,SANTA MARTA,72500,16029,1
74040556,2026-05-11,ENTREGADO,SERVIENTREGA,240051560556,SANTANDER,BUCARAMANGA,45800,13539,2
74040231,2026-05-04,ENTREGADO,ENVIA,240051560231,CALDAS,MANIZALES,53300,16352,1
74041909,2026-05-13,DEVOLUCION,ENVIA,240051561909,CUNDINAMARCA,BOGOTA,83800,19393,4
74040382,2026-05-14,ENTREGADO,ENVIA,240051560382,ANTIOQUIA,MEDELLIN,60500,14533,0
74041591,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561591,BOLIVAR,CARTAGENA,97700,14147,0
74040640,2026-05-04,ENTREGADO,TCC,240051560640,VALLE DEL CAUCA,CALI,70300,19250,2
74042338,2026-05-05,EN BODEGA TRANSPORTADORA,ENVIA,240051562338,CALDAS,MANIZALES,86400,23682,2
74040044,2026-05-02,ENTREGADO,COORDINADORA,240051560044,META,VILLAVICENCIO,68900,18748,2
74041714,2026-05-07,ENTREGADO,ENVIA,240051561714,BOLIVAR,CARTAGENA,95600,11725,2
74040094,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051560094,VALLE DEL CAUCA,CALI,97600,11459,2
74040737,2026-05-14,ENTREGADO,INTERRAPIDISIMO,240051560737,HUILA,NEIVA,73700,13927,1
74040685,2026-05-05,ENTREGADO,COORDINADORA,240051560685,RISARALDA,PEREIRA,80500,22984,1
74041371,2026-05-06,ENTREGADO,TCC,240051561371,VALLE DEL CAUCA,CALI,75000,13885,2
74040793,2026-04-29,ENTREGADO,INTERRAPIDISIMO,240051560793,HUILA,NEIVA,71000,16134,1
74041781,2026-05-07,DEVOLUCION,ENVIA,240051561781,CALDAS,MANIZALES,89000,17740,9
74040293,2026-05-11,ENTREGADO,ENVIA,240051560293,RISARALDA,PEREIRA,87400,13458,1
74041440,2026-05-06,ENTREGADO,SERVIENTREGA,240051561440,NARIÑO,PASTO,47900,13515,1
74041192,2026-05-05,ENTREGADO,TCC,240051561192,MAGDALENA,SANTA MARTA,63900,15835,2
74040132,2026-05-07,ENTREGADO,COORDINADORA,240051560132,ANTIOQUIA,MEDELLIN,66300,17654,0
74041953,2026-04-30,DEVOLUCION,ENVIA,240051561953,SANTANDER,BUCARAMANGA,67800,10296,3
74041878,2026-05-07,DEVOLUCION,COORDINADORA,240051561878,META,VILLAVICENCIO,95700,12909,2
74041752,2026-05-01,DEVOLUCION,ENVIA,240051561752,BOLIVAR,CARTAGENA,55100,21218,1
74040263,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051560263,MAGDALENA,SANTA MARTA,76000,11196,0
74041939,2026-05-04,DEVOLUCION,TCC,240051561939,TOLIMA,IBAGUE,47600,21207,1
74041025,2026-05-02,ENTREGADO,SERVIENTREGA,240051561025,RISARALDA,PEREIRA,45300,21096,2
74041006,2026-05-12,ENTREGADO,COORDINADORA,240051561006,TOLIMA,IBAGUE,64800,20912,1
74041290,2026-05-11,ENTREGADO,TCC,240051561290,TOLIMA,IBAGUE,48200,13599,0
74041986,2026-05-07,EN ESPERA DE RX,COORDINADORA,240051561986,RISARALDA,PEREIRA,52000,14038,12
74040699,2026-05-04,ENTREGADO,ENVIA,240051560699,CALDAS,MANIZALES,97600,23234,2
74042285,2026-05-04,EN REEXPEDICION,COORDINADORA,240051562285,SANTANDER,BUCARAMANGA,76800,36826,1
74041651,2026-05-03,ENTREGADO,TCC,240051561651,ANTIOQUIA,MEDELLIN,50100,16859,1
74041132,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561132,VALLE DEL CAUCA,CALI,80800,14836,2
74041254,2026-05-07,ENTREGADO,COORDINADORA,240051561254,HUILA,NEIVA,55000,19048,1
74042202,2026-04-29,EN BODEGA TRANSPORTADORA,ENVIA,240051562202,TOLIMA,IBAGUE,65600,15983,3
74040708,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051560708,NARIÑO,PASTO,62500,10793,0
74040587,2026-05-07,ENTREGADO,ENVIA,240051560587,TOLIMA,IBAGUE,94800,12906,1
74040421,2026-05-08,ENTREGADO,COORDINADORA,240051560421,CORDOBA,MONTERIA,81200,23411,0
74040759,2026-04-28,ENTREGADO,ENVIA,240051560759,SANTANDER,BUCARAMANGA,82100,18390,2
74041642,2026-05-08,ENTREGADO,ENVIA,240051561642,NARIÑO,PASTO,55300,12308,0
74042091,2026-05-12,EN BODEGA TRANSPORTADORA,ENVIA,240051562091,NARIÑO,PASTO,57600,16470,2
74041574,2026-05-05,ENTREGADO,SERVIENTREGA,240051561574,META,VILLAVICENCIO,50800,21974,1
74040682,2026-05-07,ENTREGADO,SERVIENTREGA,240051560682,ANTIOQUIA,MEDELLIN,63700,23986,2
74040617,2026-05-12,ENTREGADO,ENVIA,240051560617,CORDOBA,MONTERIA,85300,16169,1
74040888,2026-05-08,ENTREGADO,SERVIENTREGA,240051560888,TOLIMA,IBAGUE,45500,20281,1
74041872,2026-04-28,DEVOLUCION,TCC,240051561872,CUNDINAMARCA,BOGOTA,97800,14192,10
74040481,2026-05-03,ENTREGADO,COORDINADORA,240051560481,TOLIMA,IBAGUE,86500,15928,2
74041990,2026-05-03,EN ESPERA DE RX,TCC,240051561990,BOLIVAR,CARTAGENA,94300,21803,14
74042204,2026-05-02,EN BODEGA DESTINO,ENVIA,240051562204,ANTIOQUIA,MEDELLIN,47900,15776,2
74040613,2026-05-04,ENTREGADO,COORDINADORA,240051560613,BOLIVAR,CARTAGENA,76800,11396,2
74040332,2026-05-04,ENTREGADO,SERVIENTREGA,240051560332,VALLE DEL CAUCA,CALI,68600,19683,2
74041221,2026-05-06,ENTREGADO,COORDINADORA,240051561221,ATLANTICO,BARRANQUILLA,51700,14411,0
74040150,2026-05-02,ENTREGADO,TCC,240051560150,SANTANDER,BUCARAMANGA,57700,10607,1
74040758,2026-05-03,ENTREGADO,ENVIA,240051560758,RISARALDA,PEREIRA,64700,13132,0
74040354,2026-05-06,ENTREGADO,TCC,240051560354,CALDAS,MANIZALES,51400,11616,1
74041732,2026-05-09,ENTREGADO,SERVIENTREGA,240051561732,ANTIOQUIA,MEDELLIN,69900,17643,1
74042264,2026-05-02,TELEMERCADEO,ENVIA,240051562264,MAGDALENA,SANTA MARTA,51900,16337,1
74041434,2026-05-04,ENTREGADO,INTERRAPIDISIMO,240051561434,CALDAS,MANIZALES,49700,20035,1
74041078,2026-05-06,ENTREGADO,TCC,240051561078,CORDOBA,MONTERIA,90800,15468,1
74041938,2026-05-07,DEVOLUCION,TCC,240051561938,CUNDINAMARCA,BOGOTA,69100,12734,8
74041792,2026-05-12,DEVOLUCION,INTERRAPIDISIMO,240051561792,TOLIMA,IBAGUE,74200,12604,5
74042295,2026-04-28,INTENTO DE ENTREGA,ENVIA,240051562295,HUILA,NEIVA,49700,21982,3
74042158,2026-05-10,INTENTO DE ENTREGA,INTERRAPIDISIMO,240051562158,BOLIVAR,CARTAGENA,76000,12284,1
74040579,2026-05-11,ENTREGADO,COORDINADORA,240051560579,BOLIVAR,CARTAGENA,48200,22459,2
74041377,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051561377,NARIÑO,PASTO,78200,23252,1
74040322,2026-05-07,ENTREGADO,ENVIA,240051560322,CALDAS,MANIZALES,77000,22441,2
74041273,2026-05-12,ENTREGADO,SERVIENTREGA,240051561273,CALDAS,MANIZALES,45500,11542,2
74041024,2026-05-08,ENTREGADO,COORDINADORA,240051561024,ATLANTICO,BARRANQUILLA,50900,14238,0
74040969,2026-05-01,ENTREGADO,INTERRAPIDISIMO,240051560969,CORDOBA,MONTERIA,95100,10980,2
74040558,2026-05-01,ENTREGADO,COORDINADORA,240051560558,MAGDALENA,SANTA MARTA,53600,18881,0
74040710,2026-04-29,ENTREGADO,SERVIENTREGA,240051560710,ANTIOQUIA,MEDELLIN,58400,15042,0
74041332,2026-05-04,ENTREGADO,COORDINADORA,240051561332,ATLANTICO,BARRANQUILLA,89800,11243,0
74040600,2026-05-08,ENTREGADO,SERVIENTREGA,240051560600,NARIÑO,PASTO,76000,17392,2
74041120,2026-05-10,ENTREGADO,SERVIENTREGA,240051561120,NARIÑO,PASTO,76100,19588,2
74041083,2026-05-07,ENTREGADO,SERVIENTREGA,240051561083,HUILA,NEIVA,62700,15474,2
74041115,2026-05-02,ENTREGADO,SERVIENTREGA,240051561115,CORDOBA,MONTERIA,60400,11722,0
74041470,2026-05-03,ENTREGADO,COORDINADORA,240051561470,NARIÑO,PASTO,47100,16610,1
74041552,2026-05-03,ENTREGADO,COORDINADORA,240051561552,CORDOBA,MONTERIA,98500,20122,2
74041004,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051561004,ANTIOQUIA,MEDELLIN,52300,21748,1
74041625,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051561625,BOLIVAR,CARTAGENA,98800,10516,1
74041121,2026-05-01,ENTREGADO,INTERRAPIDISIMO,240051561121,MAGDALENA,SANTA MARTA,56000,14976,2
74040039,2026-05-01,ENTREGADO,SERVIENTREGA,240051560039,BOLIVAR,CARTAGENA,71500,19754,2
74040777,2026-05-13,ENTREGADO,ENVIA,240051560777,TOLIMA,IBAGUE,62700,15162,2
74040031,2026-05-08,ENTREGADO,SERVIENTREGA,240051560031,ATLANTICO,BARRANQUILLA,93200,11769,0
74040548,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051560548,ANTIOQUIA,MEDELLIN,54100,11052,0
74041064,2026-05-04,ENTREGADO,TCC,240051561064,RISARALDA,PEREIRA,51700,14202,1
74041854,2026-05-06,DEVOLUCION,INTERRAPIDISIMO,240051561854,RISARALDA,PEREIRA,60700,11059,8
74041297,2026-05-06,ENTREGADO,ENVIA,240051561297,TOLIMA,IBAGUE,80900,16532,0
74042326,2026-05-07,EN BODEGA ORIGEN,COORDINADORA,240051562326,SANTANDER,BUCARAMANGA,58600,11922,2
74040059,2026-05-08,ENTREGADO,TCC,240051560059,ANTIOQUIA,MEDELLIN,65800,18871,1
74040305,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051560305,CORDOBA,MONTERIA,84500,18008,1
74040240,2026-05-06,ENTREGADO,TCC,240051560240,ATLANTICO,BARRANQUILLA,88600,20957,0
74042215,2026-05-05,EN BODEGA TRANSPORTADORA,INTERRAPIDISIMO,240051562215,CALDAS,MANIZALES,45600,21144,3
74040936,2026-05-07,ENTREGADO,SERVIENTREGA,240051560936,ATLANTICO,BARRANQUILLA,92300,20028,2
74041876,2026-05-02,DEVOLUCION,ENVIA,240051561876,CALDAS,MANIZALES,47100,10826,12
74040897,2026-05-06,ENTREGADO,SERVIENTREGA,240051560897,NARIÑO,PASTO,47000,22024,0
74040226,2026-05-09,ENTREGADO,SERVIENTREGA,240051560226,CALDAS,MANIZALES,51900,22277,1
74041037,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051561037,SANTANDER,BUCARAMANGA,96100,19534,0
74040143,2026-05-07,ENTREGADO,SERVIENTREGA,240051560143,ANTIOQUIA,MEDELLIN,46000,10065,2
74041901,2026-05-06,DEVOLUCION,ENVIA,240051561901,TOLIMA,IBAGUE,54100,23650,9
74040586,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051560586,BOLIVAR,CARTAGENA,74600,11615,1
74041383,2026-05-11,ENTREGADO,ENVIA,240051561383,RISARALDA,PEREIRA,89000,18864,2
74040284,2026-05-06,ENTREGADO,ENVIA,240051560284,SANTANDER,BUCARAMANGA,65500,22628,1
74040932,2026-04-29,ENTREGADO,SERVIENTREGA,240051560932,ATLANTICO,BARRANQUILLA,77500,14344,1
74041406,2026-05-11,ENTREGADO,SERVIENTREGA,240051561406,NARIÑO,PASTO,47900,16734,0
74041379,2026-05-10,ENTREGADO,COORDINADORA,240051561379,RISARALDA,PEREIRA,51900,17185,0
74040574,2026-05-03,ENTREGADO,COORDINADORA,240051560574,MAGDALENA,SANTA MARTA,85600,16641,1
74041417,2026-05-01,ENTREGADO,SERVIENTREGA,240051561417,ANTIOQUIA,MEDELLIN,71300,17971,2
74040063,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560063,BOLIVAR,CARTAGENA,73500,21484,1
74041351,2026-05-07,ENTREGADO,INTERRAPIDISIMO,240051561351,CORDOBA,MONTERIA,58600,18642,0
74040664,2026-05-02,ENTREGADO,SERVIENTREGA,240051560664,NARIÑO,PASTO,48500,23331,2
74040378,2026-05-07,ENTREGADO,ENVIA,240051560378,RISARALDA,PEREIRA,76800,20925,2
74041643,2026-05-05,ENTREGADO,TCC,240051561643,CALDAS,MANIZALES,72400,23683,0
74040674,2026-05-04,ENTREGADO,SERVIENTREGA,240051560674,MAGDALENA,SANTA MARTA,91700,12546,0
74040043,2026-05-05,ENTREGADO,TCC,240051560043,NARIÑO,PASTO,89800,13057,2
74040928,2026-05-08,ENTREGADO,SERVIENTREGA,240051560928,ANTIOQUIA,MEDELLIN,63400,18498,1
74040313,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051560313,ATLANTICO,BARRANQUILLA,76400,11097,2
74041090,2026-05-14,ENTREGADO,SERVIENTREGA,240051561090,CALDAS,MANIZALES,67500,23765,2
74040555,2026-04-30,ENTREGADO,ENVIA,240051560555,RISARALDA,PEREIRA,92300,22579,2
74040769,2026-05-07,ENTREGADO,TCC,240051560769,TOLIMA,IBAGUE,65000,10425,1
74042072,2026-05-05,EN PROCESAMIENTO,INTERRAPIDISIMO,240051562072,MAGDALENA,SANTA MARTA,45200,16177,2
74040435,2026-05-03,ENTREGADO,ENVIA,240051560435,CORDOBA,MONTERIA,98500,10941,1
74040684,2026-05-03,ENTREGADO,TCC,240051560684,ATLANTICO,BARRANQUILLA,47100,21119,1
74040736,2026-05-11,ENTREGADO,TCC,240051560736,CUNDINAMARCA,BOGOTA,76200,21884,2
74040880,2026-05-11,ENTREGADO,TCC,240051560880,NARIÑO,PASTO,48100,13343,0
74041367,2026-05-12,ENTREGADO,COORDINADORA,240051561367,ATLANTICO,BARRANQUILLA,83100,22115,2
74041328,2026-05-07,ENTREGADO,ENVIA,240051561328,ANTIOQUIA,MEDELLIN,61400,13373,2
74040390,2026-05-09,ENTREGADO,ENVIA,240051560390,MAGDALENA,SANTA MARTA,45700,23095,2
74040406,2026-05-04,ENTREGADO,TCC,240051560406,RISARALDA,PEREIRA,54200,14647,1
74040843,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051560843,TOLIMA,IBAGUE,53300,17359,0
74040234,2026-05-05,ENTREGADO,TCC,240051560234,CALDAS,MANIZALES,45800,20501,1
74042171,2026-05-04,EN BODEGA DESTINO,ENVIA,240051562171,RISARALDA,PEREIRA,64100,16090,3
74040762,2026-04-30,ENTREGADO,SERVIENTREGA,240051560762,HUILA,NEIVA,76900,23144,2
74040902,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560902,SANTANDER,BUCARAMANGA,90200,16559,1
74042201,2026-05-11,DESPACHADA,TCC,240051562201,MAGDALENA,SANTA MARTA,92900,15331,2
74040325,2026-05-12,ENTREGADO,INTERRAPIDISIMO,240051560325,TOLIMA,IBAGUE,63100,14809,2
74041713,2026-05-08,ENTREGADO,TCC,240051561713,CORDOBA,MONTERIA,67800,21147,1
74041366,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561366,MAGDALENA,SANTA MARTA,79700,19294,2
74040527,2026-05-01,ENTREGADO,ENVIA,240051560527,HUILA,NEIVA,67300,20650,2
74040299,2026-04-30,ENTREGADO,SERVIENTREGA,240051560299,VALLE DEL CAUCA,CALI,91900,13845,0
74041870,2026-05-04,DEVOLUCION,ENVIA,240051561870,META,VILLAVICENCIO,61400,17384,11
74040922,2026-05-15,ENTREGADO,COORDINADORA,240051560922,CALDAS,MANIZALES,62400,17756,0
74041653,2026-05-05,ENTREGADO,TCC,240051561653,CALDAS,MANIZALES,67800,12175,1
74040486,2026-05-05,ENTREGADO,INTERRAPIDISIMO,240051560486,ATLANTICO,BARRANQUILLA,86300,19897,1
74041922,2026-05-11,DEVOLUCION,ENVIA,240051561922,NARIÑO,PASTO,61700,20649,4
74040661,2026-05-12,ENTREGADO,ENVIA,240051560661,BOLIVAR,CARTAGENA,95000,13969,1
74040606,2026-05-08,ENTREGADO,INTERRAPIDISIMO,240051560606,SANTANDER,BUCARAMANGA,97500,12342,2
74042032,2026-05-07,NOVEDAD,INTERRAPIDISIMO,240051562032,ANTIOQUIA,MEDELLIN,53600,14302,8
74040443,2026-05-08,ENTREGADO,SERVIENTREGA,240051560443,BOLIVAR,CARTAGENA,84600,22966,0
74041016,2026-05-03,ENTREGADO,SERVIENTREGA,240051561016,BOLIVAR,CARTAGENA,77600,13623,1
74041934,2026-04-30,DEVOLUCION,COORDINADORA,240051561934,ANTIOQUIA,MEDELLIN,53600,15413,14
74042319,2026-05-06,EN BODEGA ORIGEN,ENVIA,240051562319,CALDAS,MANIZALES,58000,10295,3
74040205,2026-05-11,ENTREGADO,SERVIENTREGA,240051560205,CORDOBA,MONTERIA,81000,10565,2
74041356,2026-05-07,ENTREGADO,TCC,240051561356,RISARALDA,PEREIRA,66000,10375,0
74041799,2026-05-06,DEVOLUCION,COORDINADORA,240051561799,CUNDINAMARCA,BOGOTA,72600,20922,8
74041623,2026-05-08,ENTREGADO,SERVIENTREGA,240051561623,CUNDINAMARCA,BOGOTA,59100,13136,1
74040372,2026-05-08,ENTREGADO,SERVIENTREGA,240051560372,ANTIOQUIA,MEDELLIN,77600,21211,1
74041835,2026-05-04,DEVOLUCION,SERVIENTREGA,240051561835,CUNDINAMARCA,BOGOTA,62100,22192,13
74040160,2026-05-10,ENTREGADO,SERVIENTREGA,240051560160,NARIÑO,PASTO,70700,15664,0
74040259,2026-05-02,ENTREGADO,SERVIENTREGA,240051560259,HUILA,NEIVA,67100,19036,2
74041277,2026-05-06,ENTREGADO,SERVIENTREGA,240051561277,VALLE DEL CAUCA,CALI,60400,17937,1
74040965,2026-05-03,ENTREGADO,TCC,240051560965,ATLANTICO,BARRANQUILLA,75300,13568,2
74041701,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051561701,CORDOBA,MONTERIA,45700,19220,2
74042115,2026-05-07,INTENTO DE ENTREGA,ENVIA,240051562115,SANTANDER,BUCARAMANGA,77900,10149,3
74040557,2026-05-11,ENTREGADO,INTERRAPIDISIMO,240051560557,RISARALDA,PEREIRA,64400,15635,2
74041707,2026-04-29,ENTREGADO,ENVIA,240051561707,BOLIVAR,CARTAGENA,82200,13734,2
74040687,2026-04-30,ENTREGADO,SERVIENTREGA,240051560687,SANTANDER,BUCARAMANGA,90200,14789,2
74041511,2026-05-07,ENTREGADO,SERVIENTREGA,240051561511,SANTANDER,BUCARAMANGA,93100,13892,1
74041021,2026-05-04,ENTREGADO,TCC,240051561021,MAGDALENA,SANTA MARTA,77600,20477,2
74041534,2026-05-08,ENTREGADO,ENVIA,240051561534,MAGDALENA,SANTA MARTA,65500,19504,1
74041269,2026-04-28,ENTREGADO,TCC,240051561269,CORDOBA,MONTERIA,50100,23664,1
74041232,2026-05-04,ENTREGADO,TCC,240051561232,CORDOBA,MONTERIA,93200,12669,2
74041524,2026-05-10,ENTREGADO,COORDINADORA,240051561524,HUILA,NEIVA,54500,21099,0
74041875,2026-05-09,DEVOLUCION,ENVIA,240051561875,CUNDINAMARCA,BOGOTA,55200,17336,11
74040181,2026-05-13,ENTREGADO,SERVIENTREGA,240051560181,NARIÑO,PASTO,85100,12932,1
74040662,2026-05-06,ENTREGADO,COORDINADORA,240051560662,VALLE DEL CAUCA,CALI,77800,15010,0
74041418,2026-05-07,ENTREGADO,SERVIENTREGA,240051561418,SANTANDER,BUCARAMANGA,92500,18695,2
74041300,2026-05-05,ENTREGADO,COORDINADORA,240051561300,SANTANDER,BUCARAMANGA,49500,10931,1
74042213,2026-05-08,EN REPARTO,TCC,240051562213,CUNDINAMARCA,BOGOTA,65300,18825,3
74040733,2026-04-29,ENTREGADO,ENVIA,240051560733,ATLANTICO,BARRANQUILLA,48600,19869,0
74041720,2026-05-09,ENTREGADO,INTERRAPIDISIMO,240051561720,RISARALDA,PEREIRA,78600,22748,0
74042015,2026-04-29,NOVEDAD,ENVIA,240051562015,RISARALDA,PEREIRA,58500,21174,14
74041926,2026-04-30,DEVOLUCION,COORDINADORA,240051561926,CUNDINAMARCA,BOGOTA,78500,20055,10
74041981,2026-05-05,RECLAME EN OFICINA,ENVIA,240051561981,CALDAS,MANIZALES,79300,21035,8
74040328,2026-05-03,ENTREGADO,ENVIA,240051560328,NARIÑO,PASTO,84800,13528,2
74041695,2026-05-09,ENTREGADO,SERVIENTREGA,240051561695,MAGDALENA,SANTA MARTA,61000,21797,2
74040503,2026-05-04,ENTREGADO,SERVIENTREGA,240051560503,CUNDINAMARCA,BOGOTA,94700,11914,1
74040021,2026-05-03,ENTREGADO,TCC,240051560021,BOLIVAR,CARTAGENA,84000,13961,2
74040504,2026-05-11,ENTREGADO,SERVIENTREGA,240051560504,RISARALDA,PEREIRA,71100,14030,2
74040499,2026-05-03,ENTREGADO,INTERRAPIDISIMO,240051560499,CORDOBA,MONTERIA,73600,13332,1
74041997,2026-05-15,RECLAME EN OFICINA,SERVIENTREGA,240051561997,NARIÑO,PASTO,79300,18711,4
74041823,2026-05-05,DEVOLUCION,ENVIA,240051561823,VALLE DEL CAUCA,CALI,47500,14590,8
74041863,2026-05-01,DEVOLUCION,ENVIA,240051561863,BOLIVAR,CARTAGENA,79100,15728,14
74040108,2026-05-03,ENTREGADO,ENVIA,240051560108,CUNDINAMARCA,BOGOTA,61300,11663,0
74040882,2026-05-06,ENTREGADO,SERVIENTREGA,240051560882,CUNDINAMARCA,BOGOTA,77900,17521,1
74041845,2026-05-01,DEVOLUCION,TCC,240051561845,ATLANTICO,BARRANQUILLA,92700,20338,10
74042075,2026-05-02,EN REPARTO,SERVIENTREGA,240051562075,ATLANTICO,BARRANQUILLA,79300,13359,2
74040658,2026-05-13,ENTREGADO,COORDINADORA,240051560658,BOLIVAR,CARTAGENA,59800,14720,2
74041815,2026-05-02,DEVOLUCION,ENVIA,240051561815,ATLANTICO,BARRANQUILLA,89100,13556,10
74040695,2026-05-06,ENTREGADO,INTERRAPIDISIMO,240051560695,ATLANTICO,BARRANQUILLA,89100,14661,2
74041533,2026-05-06,ENTREGADO,ENVIA,240051561533,ANTIOQUIA,MEDELLIN,45200,16761,0
74040706,2026-05-01,ENTREGADO,COORDINADORA,240051560706,ANTIOQUIA,MEDELLIN,63600,15068,0
74041726,2026-05-05,ENTREGADO,TCC,240051561726,NARIÑO,PASTO,54000,13251,2
74040585,2026-05-04,ENTREGADO,COORDINADORA,240051560585,BOLIVAR,CARTAGENA,80200,17048,1
74042262,2026-05-06,INTENTO DE ENTREGA,TCC,240051562262,ANTIOQUIA,MEDELLIN,95900,19656,1
74042133,2026-05-09,EN BODEGA ORIGEN,ENVIA,240051562133,RISARALDA,PEREIRA,63400,17518,1
74041467,2026-05-04,ENTREGADO,SERVIENTREGA,240051561467,CORDOBA,MONTERIA,51200,22945,0
74040849,2026-05-04,ENTREGADO,TCC,240051560849,MAGDALENA,SANTA MARTA,84900,12828,0
74040545,2026-05-10,ENTREGADO,TCC,240051560545,BOLIVAR,CARTAGENA,63000,21364,1
74041920,2026-05-03,DEVOLUCION,ENVIA,240051561920,ANTIOQUIA,MEDELLIN,55200,14562,1
74041999,2026-05-09,EN ESPERA DE RX,ENVIA,240051561999,VALLE DEL CAUCA,CALI,92600,23102,13
