ID,FECHA,ESTATUS,TRANSPORTADORA,NÚMERO GUIA,DEPARTAMENTO DESTINO,CIUDAD DESTINO,VALOR DE COMPRA EN PRODUCTOS,GANANCIA,TOTAL EN PRECIOS DE PROVEEDOR,PRECIO FLETE,COSTO DEVOLUCION FLETE,FECHA DE ÚLTIMO MOVIMIENTO,NOVEDAD,CATEGORÍAS
4977881,17-12-2025,CANCELADO,STARKEN,,LIBERTADOR GENERAL BERNARDO O`HIGGINS,LAS CABRAS,20990,,5000,8092,0,21-12-2025,,"Cocina, Hogar"
4976993,17-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,BUIN,20990,,3750,5950,0,17-12-2025,,"Belleza, Bienestar"
4976957,17-12-2025,ENTREGADO,STARKEN,260294421,VALPARAISO,QUINTERO,20990,10147.6,3750,7092.4,0,19-12-2025,,"Belleza, Bienestar"
4975608,17-12-2025,CANCELADO,BLUE,,METROPOLITANA DE SANTIAGO,PUENTE ALTO,26990,,7200,5785.54,0,17-12-2025,,Salud
4975552,17-12-2025,EN TRANSITO,STARKEN,260185388,METROPOLITANA DE SANTIAGO,LO BARNECHEA,43350,,15980,5474,0,22-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4974499,17-12-2025,CANCELADO,STARKEN,,BIO - BIO,TALCAHUANO,26990,,7200,6842.5,0,20-12-2025,,Salud
4974423,17-12-2025,ENTREGADO,STARKEN,260185436,METROPOLITANA DE SANTIAGO,SAN BERNARDO,43350,21896,15980,5474,0,22-12-2025,,"Moda, Belleza, Otro"
4974226,17-12-2025,CANCELADO,STARKEN,,VALPARAISO,SAN ANTONIO,26900,,7990,6426,0,18-12-2025,,Belleza
4974214,17-12-2025,ENTREGADO,STARKEN,260295447,BIO - BIO,TALCAHUANO,26990,12947.5,7200,6842.5,0,19-12-2025,,Salud
4974091,17-12-2025,ENTREGADO,STARKEN,260185461,ANTOFAGASTA,CALAMA,28900,13651,7990,7259,0,22-12-2025,,"Moda, Belleza, Otro"
4973781,17-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,CALAMA,26900,,7990,7259,0,17-12-2025,,Belleza
4973370,16-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,SANTIAGO,43350,,15980,5474,0,20-12-2025,,"Moda, Belleza, Otro"
4973159,16-12-2025,CANCELADO,BLUE,,ARAUCANIA,TEODORO SCHMIDT,37350,,12600,8533.17,0,17-12-2025,,Salud
4972289,16-12-2025,ENTREGADO,STARKEN,260540707,COQUIMBO,COQUIMBO,26900,12127,7990,6783,0,23-12-2025,,Belleza
4971835,16-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,TILTIL,28900,,7990,6664,0,20-12-2025,,"Moda, Belleza, Otro"
4971745,16-12-2025,ENTREGADO,STARKEN,260170255,VALPARAISO,PETORCA,28900,11058,9750,8092,0,19-12-2025,,Belleza
4971720,16-12-2025,ENTREGADO,STARKEN,260187694,LOS RIOS,LOS LAGOS,26990,12947.5,7200,6842.5,0,18-12-2025,,Salud
4971381,16-12-2025,ENTREGADO,STARKEN,260187768,LIBERTADOR GENERAL BERNARDO O`HIGGINS,SANTA CRUZ,40485,18992.6,14400,7092.4,0,18-12-2025,,Salud
4971152,16-12-2025,ENTREGADO,STARKEN,260185545,METROPOLITANA DE SANTIAGO,MAIPU,28900,15436,7990,5474,0,22-12-2025,,"Moda, Belleza, Otro"
4971013,16-12-2025,ENTREGADO,STARKEN,260079554,METROPOLITANA DE SANTIAGO,LO BARNECHEA,20990,11766,3750,5474,0,17-12-2025,,"Belleza, Bienestar"
4970796,16-12-2025,ENTREGADO,STARKEN,260087504,ANTOFAGASTA,ANTOFAGASTA,28900,13651,7990,7259,0,17-12-2025,,"Moda, Belleza, Otro"
4970775,16-12-2025,ENTREGADO,STARKEN,260185554,METROPOLITANA DE SANTIAGO,NUNOA,43350,21896,15980,5474,0,22-12-2025,,"Moda, Belleza, Otro"
4970759,16-12-2025,EN DESTINO,STARKEN,260269538,VALPARAISO,VILLA ALEMANA,26900,,8500,6426,0,19-12-2025,,"Moda, Belleza"
4970695,16-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,28900,,7990,7259,0,16-12-2025,,Belleza
4970598,16-12-2025,CANCELADO,BLUE,,METROPOLITANA DE SANTIAGO,ISLA DE MAIPO,28900,,7990,5971.62,0,17-12-2025,,"Moda, Belleza, Otro"
4969990,16-12-2025,CANCELADO,BLUE,,METROPOLITANA DE SANTIAGO,ISLA DE MAIPO,28900,,7990,5971.62,0,17-12-2025,,"Moda, Belleza, Otro"
4969636,16-12-2025,ENTREGADO,BLUE,2178581930,BIO - BIO,SAN PEDRO DE LA PAZ,28900,13182.38,7990,7727.62,0,23-12-2025,,"Moda, Belleza, Otro"
4969474,16-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260182198,MAULE,VILLA ALEGRE,20990,,5000,7592.2,0,18-12-2025,RECHAZADO POR CLIENTE,"Cocina, Hogar"
4969192,16-12-2025,EN TRANSITO,STARKEN,260540743,METROPOLITANA DE SANTIAGO,CONCHALI,26900,,7990,5474,0,23-12-2025,RECHAZADO POR CLIENTE,Belleza
4967328,16-12-2025,EN DESTINO,STARKEN,260188046,METROPOLITANA DE SANTIAGO,CONCHALI,26990,,7200,5474,0,18-12-2025,RECHAZADO POR CLIENTE,Salud
4967227,16-12-2025,EN DESTINO,STARKEN,260188065,METROPOLITANA DE SANTIAGO,SANTIAGO,26990,,7200,5474,0,18-12-2025,NO SE UBICA DESTINATARIO,Salud
4967194,16-12-2025,CANCELADO,VELOCES,,METROPOLITANA DE SANTIAGO,PUENTE ALTO,29900,,7700,5355,0,17-12-2025,,"Cocina, Hogar, Camping"
4966820,16-12-2025,ENTREGADO,STARKEN,260540757,METROPOLITANA DE SANTIAGO,COLINA,26900,12960,7990,5950,0,23-12-2025,,Belleza
4966350,16-12-2025,ENTREGADO,BLUE,2177383062,ANTOFAGASTA,CALAMA,24900,9771.09,6300,8828.91,0,17-12-2025,,Salud
4966236,16-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260510407,METROPOLITANA DE SANTIAGO,MACUL,20990,,3750,5474,0,26-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4966052,16-12-2025,ENTREGADO,STARKEN,260080178,BIO - BIO,CORONEL,29990,14147.5,9000,6842.5,0,17-12-2025,,Hogar
4965315,16-12-2025,ENTREGADO,STARKEN,260080174,METROPOLITANA DE SANTIAGO,LAMPA,29900,16250,7700,5950,0,17-12-2025,,"Cocina, Hogar, Camping"
4965237,16-12-2025,ENTREGADO,STARKEN,260038423,ARAUCANIA,TEMUCO,28900,12307.5,9750,6842.5,0,17-12-2025,RECHAZADO POR CLIENTE,Belleza
4964606,16-12-2025,CANCELADO,STARKEN,,BIO - BIO,TOME,26900,,7990,7592.2,0,16-12-2025,,Belleza
4964401,16-12-2025,CANCELADO,STARKEN,,COQUIMBO,MONTE PATRIA,43350,,15980,7520.8,0,20-12-2025,,"Moda, Belleza, Otro"
4963641,16-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260092665,BIO - BIO,TALCAHUANO,26990,,7200,6842.5,0,17-12-2025,NO SE UBICA DESTINATARIO,Salud
4963317,16-12-2025,ENTREGADO,STARKEN,260001282,LOS RIOS,VALDIVIA,20990,9147.5,5000,6842.5,0,17-12-2025,,"Cocina, Hogar"
4963184,16-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260088152,METROPOLITANA DE SANTIAGO,SAN BERNARDO,28900,,7990,5474,0,17-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4963080,16-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260540772,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,26900,,7990,6426,0,23-12-2025,RECHAZADO POR CLIENTE,Belleza
4962958,16-12-2025,CANCELADO,STARKEN,,COQUIMBO,MONTE PATRIA,26900,,7990,7520.8,0,17-12-2025,,Belleza
4962798,16-12-2025,EN REPARTO A DOMICILIO,STARKEN,260088169,ANTOFAGASTA,CALAMA,28900,,7990,7259,0,17-12-2025,,"Moda, Belleza, Otro"
4962126,15-12-2025,EN DESTINO,STARKEN,260061658,LOS LAGOS,PUERTO MONTT,28900,,9750,6842.5,0,18-12-2025,DIRECCION INCORRECTA,Belleza
4962060,15-12-2025,ENTREGADO,STARKEN,260088267,ANTOFAGASTA,MARIA ELENA,28900,11568.5,7990,9341.5,0,17-12-2025,,"Moda, Belleza, Otro"
4962038,15-12-2025,CANCELADO,STARKEN,,MAULE,TALCA,26900,,7990,6842.5,0,20-12-2025,,Belleza
4962034,15-12-2025,CANCELADO,STARKEN,,MAULE,MOLINA,26900,,7990,7592.2,0,15-12-2025,,Belleza
4961827,15-12-2025,CERRADO CON PROBLEMA CONTACTAR CON EJECUTIVO,STARKEN,260093484,ANTOFAGASTA,CALAMA,53980,,21600,7259,0,17-12-2025,,Salud
4961581,15-12-2025,ENTREGADO,STARKEN,260088289,COQUIMBO,COQUIMBO,43350,20587,15980,6783,0,17-12-2025,,"Moda, Belleza, Otro"
4961544,15-12-2025,ENTREGADO,STARKEN,260079983,VALPARAISO,QUILPUE,20990,10814,3750,6426,0,17-12-2025,,"Belleza, Bienestar"
4961302,15-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,43350,,15980,7259,0,15-12-2025,,"Moda, Belleza, Otro"
4961190,15-12-2025,ENTREGADO,BLUE,2177384414,ANTOFAGASTA,ANTOFAGASTA,24900,9771.09,6300,8828.91,0,17-12-2025,,Salud
4961150,15-12-2025,ENTREGADO,STARKEN,260080743,BIO - BIO,LOTA,20990,9147.5,5000,6842.5,0,18-12-2025,DIRECCION INCORRECTA,"Cocina, Hogar"
4961074,15-12-2025,GUIA_ANULADA,STARKEN,260540812,ATACAMA,VALLENAR,26900,,7990,7520.8,0,24-12-2025,,Belleza
4960805,15-12-2025,EN DESTINO,STARKEN,260093587,METROPOLITANA DE SANTIAGO,MAIPU,26990,,7200,5474,0,17-12-2025,RECHAZADO POR CLIENTE,Salud
4960766,15-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,MAIPU,40485,,14400,5474,0,15-12-2025,,Salud
4960759,15-12-2025,EN DESTINO,STARKEN,260188331,METROPOLITANA DE SANTIAGO,TILTIL,40485,,14400,6664,0,18-12-2025,RECHAZADO POR CLIENTE,Salud
4960732,15-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,26990,,7200,7259,0,16-12-2025,,Salud
4960075,15-12-2025,EN DESTINO,STARKEN,259994455,METROPOLITANA DE SANTIAGO,EL BOSQUE,26990,,7200,5474,0,16-12-2025,RECHAZADO POR CLIENTE,Salud
4959406,15-12-2025,ENTREGADO,STARKEN,259994478,METROPOLITANA DE SANTIAGO,LO BARNECHEA,26990,14316,7200,5474,0,16-12-2025,,Salud
4959213,15-12-2025,CANCELADO,STARKEN,,BIO - BIO,CORONEL,26900,,7990,6842.5,0,17-12-2025,,Belleza
4958978,15-12-2025,CANCELADO,STARKEN,,ARAUCANIA,VICTORIA,26900,,7990,6842.5,0,15-12-2025,,Belleza
4958941,15-12-2025,CANCELADO,STARKEN,,MAULE,CURICO,29900,,7700,6842.5,0,17-12-2025,,"Cocina, Hogar, Camping"
4958600,15-12-2025,ENTREGADO,STARKEN,260080034,METROPOLITANA DE SANTIAGO,LAS CONDES,20990,11766,3750,5474,0,17-12-2025,,"Belleza, Bienestar"
4958132,15-12-2025,CANCELADO,STARKEN,,ARAUCANIA,VICTORIA,26900,,7990,6842.5,0,16-12-2025,,Belleza
4957278,15-12-2025,EN DESTINO,STARKEN,259993654,COQUIMBO,SALAMANCA,53980,,21600,7520.8,0,16-12-2025,,Salud
4957211,15-12-2025,ENTREGADO,STARKEN,260001292,ARAUCANIA,LONCOCHE,20990,8397.8,5000,7592.2,0,17-12-2025,,"Cocina, Hogar"
4957082,15-12-2025,ENTREGADO,STARKEN,260080053,ARAUCANIA,VILLARRICA,20990,10397.5,3750,6842.5,0,17-12-2025,,"Belleza, Bienestar"
4956910,15-12-2025,ENTREGADO,STARKEN,260001297,ARAUCANIA,LONCOCHE,20990,8397.8,5000,7592.2,0,17-12-2025,,"Cocina, Hogar"
4956621,15-12-2025,ENTREGADO,STARKEN,260080080,METROPOLITANA DE SANTIAGO,VITACURA,20990,11766,3750,5474,0,17-12-2025,,"Belleza, Bienestar"
4956588,15-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,VITACURA,20990,,3750,5474,0,15-12-2025,,"Belleza, Bienestar"
4956563,15-12-2025,ENTREGADO,STARKEN,260001344,METROPOLITANA DE SANTIAGO,COLINA,20990,10040,5000,5950,0,16-12-2025,,"Cocina, Hogar"
4956361,15-12-2025,GUIA_ANULADA,STARKEN,260540919,LOS LAGOS,PUERTO MONTT,26900,,7990,6842.5,0,24-12-2025,,Belleza
4955637,15-12-2025,INGRESO CAMION,BLUE,2178622386,LIBERTADOR GENERAL BERNARDO O`HIGGINS,PEUMO,24900,,6300,7838.33,0,18-12-2025,DIRECCION INUBICABLE,Salud
4955627,15-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260005854,ANTOFAGASTA,ANTOFAGASTA,26900,,7000,7259,0,17-12-2025,RECHAZADO POR CLIENTE,"Belleza, Hogar, Otro"
4955511,15-12-2025,ENTREGADO,STARKEN,260080062,ARAUCANIA,VILLARRICA,20990,10397.5,3750,6842.5,0,17-12-2025,,"Belleza, Bienestar"
4955331,15-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260061762,MAULE,PARRAL,28900,,9750,7592.2,0,18-12-2025,RECHAZADO POR CLIENTE,Belleza
4954978,15-12-2025,EN DESTINO,STARKEN,259993662,VALPARAISO,VILLA ALEMANA,40485,,14400,6426,0,16-12-2025,RECHAZADO POR CLIENTE,Salud
4954597,15-12-2025,ENTREGADO,STARKEN,259993688,ATACAMA,COPIAPO,26990,13007,7200,6783,0,16-12-2025,,Salud
4953887,15-12-2025,ENTREGADO,STARKEN,260132291,VALPARAISO,LIMACHE,29900,15107.6,7700,7092.4,0,19-12-2025,,"Cocina, Hogar, Camping"
4953758,15-12-2025,ENTREGADO,STARKEN,260088401,VALPARAISO,OLMUE,43350,20277.6,15980,7092.4,0,17-12-2025,,"Moda, Belleza, Otro"
4953487,15-12-2025,ENTREGADO,STARKEN,260042835,VALPARAISO,QUILPUE,29900,15774,7700,6426,0,17-12-2025,,"Cocina, Hogar, Camping"
4952904,15-12-2025,GUIA_ANULADA,STARKEN,260540929,LOS LAGOS,PUERTO MONTT,26900,,7990,6842.5,0,24-12-2025,,Belleza
4952861,15-12-2025,CANCELADO,STARKEN,,LOS LAGOS,PUERTO MONTT,26900,,7990,6842.5,0,16-12-2025,,Belleza
4952713,15-12-2025,ENTREGADO,STARKEN,260001355,ARAUCANIA,PUCON,20990,8397.8,5000,7592.2,0,17-12-2025,,"Cocina, Hogar"
4952264,15-12-2025,CANCELADO,STARKEN,,VALPARAISO,QUILPUE,20990,,3750,6426,0,15-12-2025,,"Belleza, Bienestar"
4951459,15-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,MARIA ELENA,26900,,7990,9341.5,0,16-12-2025,,Belleza
4951392,15-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,EL BOSQUE,26900,,7990,5474,0,17-12-2025,,Belleza
4950987,15-12-2025,GUIA_ANULADA,STARKEN,260540946,METROPOLITANA DE SANTIAGO,COLINA,26900,,7990,5950,0,24-12-2025,,Belleza
4950781,15-12-2025,NOVEDAD SOLUCIONADA,VELOCES,V4002000460,METROPOLITANA DE SANTIAGO,PUENTE ALTO,28900,,7990,5355,0,26-12-2025,Pedido cancelado por  el cliente,"Moda, Belleza, Otro"
4950748,15-12-2025,CANCELADO,STARKEN,,MAULE,CURICO,28900,,7990,6842.5,0,15-12-2025,,"Moda, Belleza, Otro"
4950627,15-12-2025,GUIA_ANULADA,STARKEN,260543529,ÑUBLE,CHILLAN,26900,,7990,6842.5,0,24-12-2025,,Belleza
4950093,15-12-2025,CANCELADO,STARKEN,,VALPARAISO,VINA DEL MAR,28900,,9750,6426,0,16-12-2025,,Belleza
4949753,15-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260088424,VALPARAISO,QUILLOTA,28900,,7990,6426,0,17-12-2025,DIRECCION INCORRECTA,"Moda, Belleza, Otro"
4949266,14-12-2025,EN DESTINO,STARKEN,259992009,METROPOLITANA DE SANTIAGO,SAN MIGUEL,26990,,7200,5474,0,16-12-2025,RECHAZADO POR CLIENTE,Salud
4949080,14-12-2025,INGRESO CAMION,BLUE,2177771094,BIO - BIO,SAN PEDRO DE LA PAZ,43350,,15980,7727.62,0,17-12-2025,DESTINATARIO RECHAZA ENTREGA,"Moda, Belleza, Otro"
4949010,14-12-2025,ENTREGADO,STARKEN,260079010,LIBERTADOR GENERAL BERNARDO O`HIGGINS,QUINTA DE TILCOCO,29900,14108,7700,8092,0,17-12-2025,,"Cocina, Hogar, Camping"
4948721,14-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,SAN PEDRO,28900,,7990,5474,0,17-12-2025,,"Moda, Belleza, Otro"
4948613,14-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,LO BARNECHEA,31485,,7500,5474,0,16-12-2025,,"Belleza, Bienestar"
4947846,14-12-2025,ENTREGADO,STARKEN,260001384,ARAUCANIA,ANGOL,20990,9147.5,5000,6842.5,0,17-12-2025,,"Cocina, Hogar"
4947538,14-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260080143,ARAUCANIA,TEMUCO,20990,,3750,6842.5,0,17-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4947508,14-12-2025,NOVEDAD SOLUCIONADA,BLUE,2177384565,COQUIMBO,LOS VILOS,24900,,6300,7838.33,0,17-12-2025,DESTINATARIO RECHAZA ENTREGA,Salud
4946675,14-12-2025,ENTREGADO,STARKEN,259989303,ANTOFAGASTA,CALAMA,40485,18826,14400,7259,0,16-12-2025,,Salud
4946620,14-12-2025,ENTREGADO,STARKEN,259989330,ANTOFAGASTA,CALAMA,40485,18826,14400,7259,0,16-12-2025,,Salud
4946251,14-12-2025,CANCELADO,STARKEN,,LOS LAGOS,FRESIA,40485,,14400,6842.5,0,16-12-2025,,Salud
4946201,14-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259989350,ANTOFAGASTA,ANTOFAGASTA,26990,,7200,7259,0,16-12-2025,RECHAZADO POR CLIENTE,Salud
4946167,14-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,ANTOFAGASTA,26990,,7200,7259,0,16-12-2025,,Salud
4945986,14-12-2025,GUIA_ANULADA,STARKEN,260541084,METROPOLITANA DE SANTIAGO,SANTIAGO,26900,,7990,5474,0,24-12-2025,,Belleza
4945885,14-12-2025,ENTREGADO,STARKEN,260080133,VALPARAISO,VALPARAISO,20990,10814,3750,6426,0,17-12-2025,,"Belleza, Bienestar"
4945131,14-12-2025,ENTREGADO,STARKEN,259988163,VALPARAISO,SAN ANTONIO,26900,13474,7000,6426,0,17-12-2025,,"Belleza, Hogar, Otro"
4944898,14-12-2025,CANCELADO,STARKEN,,LOS LAGOS,CASTRO,28900,,9750,6842.5,0,14-12-2025,,Belleza
4944512,14-12-2025,ENTREGADO,STARKEN,260061780,ANTOFAGASTA,ANTOFAGASTA,28900,11891,9750,7259,0,18-12-2025,,Belleza
4944503,14-12-2025,ENTREGADO,STARKEN,260039155,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,29900,15774,7700,6426,0,17-12-2025,,"Cocina, Hogar, Camping"
4944330,14-12-2025,GUIA_ANULADA,STARKEN,260541128,ATACAMA,COPIAPO,26900,,7990,6783,0,24-12-2025,,Belleza
4944164,14-12-2025,NOVEDAD SOLUCIONADA,STARKEN,260088463,METROPOLITANA DE SANTIAGO,LA PINTANA,28900,,7990,5474,0,17-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4943946,14-12-2025,NOVEDAD SOLUCIONADA,STARKEN,259986531,VALPARAISO,LOS ANDES,31485,,7500,6426,0,17-12-2025,RECHAZADO POR CLIENTE,"Belleza, Bienestar"
4943435,14-12-2025,CANCELADO,STARKEN,,MAULE,CURICO,20990,,5000,6842.5,0,17-12-2025,,"Cocina, Hogar"
4943412,14-12-2025,ENTREGADO,STARKEN,259986556,METROPOLITANA DE SANTIAGO,SAN JOAQUIN,20990,11766,3750,5474,0,18-12-2025,,"Belleza, Bienestar"
4943203,14-12-2025,CANCELADO,BLUE,,LIBERTADOR GENERAL BERNARDO O`HIGGINS,CHIMBARONGO,24900,,6300,9731.55,0,14-12-2025,,Salud
4943131,14-12-2025,CANCELADO,BLUE,,ANTOFAGASTA,ANTOFAGASTA,37350,,12600,8828.91,0,17-12-2025,,Salud
4942780,14-12-2025,ENTREGADO,STARKEN,259985686,ATACAMA,COPIAPO,20990,9207,5000,6783,0,17-12-2025,,"Cocina, Hogar"
4942705,14-12-2025,ENTREGADO,STARKEN,259986193,LOS LAGOS,CASTRO,40485,19242.5,14400,6842.5,0,16-12-2025,,Salud
4942436,14-12-2025,GUIA_ANULADA,STARKEN,260541138,ANTOFAGASTA,ANTOFAGASTA,26900,,7990,7259,0,24-12-2025,,Belleza
4942401,14-12-2025,ENTREGADO,STARKEN,260088480,METROPOLITANA DE SANTIAGO,SAN MIGUEL,43350,21896,15980,5474,0,17-12-2025,,"Moda, Belleza, Otro"
4942141,14-12-2025,ENTREGADO,STARKEN,259986231,ARAUCANIA,VILLARRICA,26990,12947.5,7200,6842.5,0,16-12-2025,,Salud
4941761,14-12-2025,CANCELADO,STARKEN,,BIO - BIO,LOS ANGELES,20990,,5000,6842.5,0,16-12-2025,,"Cocina, Hogar"
4941725,14-12-2025,ENTREGADO,STARKEN,260094481,METROPOLITANA DE SANTIAGO,MELIPILLA,40485,19421,14400,6664,0,17-12-2025,,Salud
4941635,14-12-2025,CANCELADO,STARKEN,,LOS LAGOS,PUERTO MONTT,26900,,7990,6842.5,0,17-12-2025,,Belleza
4941530,14-12-2025,ENTREGADO,STARKEN,259986247,ANTOFAGASTA,ANTOFAGASTA,40485,18826,14400,7259,0,16-12-2025,,Salud
4941500,14-12-2025,ENTREGADO,STARKEN,259985694,METROPOLITANA DE SANTIAGO,COLINA,20990,10040,5000,5950,0,16-12-2025,,"Cocina, Hogar"
4941333,14-12-2025,ENTREGADO,STARKEN,260088485,LOS RIOS,LANCO,28900,14067.5,7990,6842.5,0,17-12-2025,,"Moda, Belleza, Otro"
4941276,14-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,MAIPU,28900,,7990,5474,0,14-12-2025,,"Moda, Belleza, Otro"
4940935,14-12-2025,EN DESTINO,STARKEN,260061788,METROPOLITANA DE SANTIAGO,SAN MIGUEL,28900,,9750,5474,0,18-12-2025,RECHAZADO POR CLIENTE,Belleza
4939970,14-12-2025,ENTREGADO,BLUE,2176831171,COQUIMBO,LA SERENA,24900,10550.35,6300,8049.65,0,17-12-2025,,Salud
4939885,14-12-2025,EN TRANSITO,STARKEN,260061794,BIO - BIO,PENCO,28900,,9750,6842.5,0,18-12-2025,,Belleza
4939596,14-12-2025,ENTREGADO,STARKEN,259984383,BIO - BIO,LOS ANGELES,31485,17142.5,7500,6842.5,0,16-12-2025,,"Belleza, Bienestar"
4939432,14-12-2025,DEVOLUCION,BLUE,2176831182,LIBERTADOR GENERAL BERNARDO O`HIGGINS,RANCAGUA,37350,,12600,7530.14,7530.14,17-12-2025,DESTINATARIO RECHAZA ENTREGA,Salud
4939345,14-12-2025,ENTREGADO,STARKEN,260094477,BIO - BIO,TOME,26990,12197.8,7200,7592.2,0,17-12-2025,,Salud
4939304,14-12-2025,ENTREGADO,STARKEN,260061798,VALPARAISO,VINA DEL MAR,28900,12724,9750,6426,0,19-12-2025,,Belleza
4938987,14-12-2025,GUIA_ANULADA,STARKEN,260541116,ARAUCANIA,TEMUCO,26900,,7990,6842.5,0,24-12-2025,,Belleza
4938586,14-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,CERRILLOS,31485,,7500,5474,0,14-12-2025,,"Belleza, Bienestar"
4938273,14-12-2025,CANCELADO,BLUE,,ANTOFAGASTA,MEJILLONES,24900,,6300,11679.7,0,19-12-2025,,Salud
4938225,14-12-2025,CANCELADO,STARKEN,,MAULE,ROMERAL,26900,,7990,7592.2,0,14-12-2025,,Belleza
4938196,14-12-2025,CANCELADO,STARKEN,,MAULE,ROMERAL,26900,,7990,7592.2,0,14-12-2025,,Belleza
4938170,14-12-2025,ENTREGADO,BLUE,2179050064,VALPARAISO,VILLA ALEMANA,35880,17904,11550,6426,0,19-12-2025,,"Cocina, Hogar, Camping"
4938163,14-12-2025,ENTREGADO,STARKEN,259986320,LIBERTADOR GENERAL BERNARDO O`HIGGINS,PICHILEMU,26990,11698,7200,8092,0,16-12-2025,,Salud
4938108,14-12-2025,ENTREGADO,STARKEN,259985721,COQUIMBO,COQUIMBO,20990,9207,5000,6783,0,17-12-2025,,"Cocina, Hogar"
4938089,14-12-2025,ENTREGADO,STARKEN,259985726,METROPOLITANA DE SANTIAGO,RENCA,20990,10516,5000,5474,0,16-12-2025,,"Cocina, Hogar"
4938040,14-12-2025,CANCELADO,STARKEN,,MAULE,MOLINA,28900,,7990,7592.2,0,16-12-2025,,"Moda, Belleza, Otro"
4937713,14-12-2025,GUIA_ANULADA,STARKEN,260541169,ANTOFAGASTA,CALAMA,26900,,7990,7259,0,24-12-2025,,Belleza
4937664,14-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,RENCA,28900,,9750,5474,0,17-12-2025,,Belleza
4937477,14-12-2025,EN DESTINO,STARKEN,259983028,VALPARAISO,VALPARAISO,43350,,15980,6426,0,17-12-2025,RECHAZADO POR CLIENTE,"Moda, Belleza, Otro"
4937408,14-12-2025,GUIA_ANULADA,STARKEN,260541181,MAULE,CONSTITUCION,26900,,7990,7592.2,0,24-12-2025,,Belleza
4937207,14-12-2025,ENTREGADO,STARKEN,259983032,ANTOFAGASTA,CALAMA,43350,20111,15980,7259,0,17-12-2025,,"Moda, Belleza, Otro"
4937154,14-12-2025,GUIA_ANULADA,STARKEN,260541187,ANTOFAGASTA,CALAMA,26900,,7990,7259,0,24-12-2025,,Belleza
4937144,14-12-2025,CANCELADO,STARKEN,,ANTOFAGASTA,CALAMA,26900,,7990,7259,0,16-12-2025,,Belleza
4937126,14-12-2025,ENTREGADO,STARKEN,259985745,VALPARAISO,QUILPUE,20990,9564,5000,6426,0,17-12-2025,,"Cocina, Hogar"
4937043,14-12-2025,ENTREGADO,STARKEN,259982267,VALPARAISO,QUILPUE,28900,14484,7990,6426,0,17-12-2025,,"Moda, Belleza, Otro"
4937009,14-12-2025,CANCELADO,STARKEN,,METROPOLITANA DE SANTIAGO,SAN MIGUEL,40485,,14400,5474,0,16-12-2025,,Salud
4936231,13-12-2025,CANCELADO,STARKEN,,LOS RIOS,VALDIVIA,26900,,7990,6842.5,0,13-12-2025,,Belleza
4935956,13-12-2025,CANCELADO,STARKEN,,VALPARAISO,EL QUISCO,28900,,7990,7092.4,0,13-12-2025,,"Moda, Belleza, Otro"
4935814,13-12-2025,GUIA_ANULADA,BLUE,2181317880,BIO - BIO,HUALPEN,26900,,7990,8049.65,0,24-12-2025,,Belleza
4935687,13-12-2025,GUIA_ANULADA,STARKEN,260541197,ARAUCANIA,PUCON,26900,,7990,7592.2,0,24-12-2025,,Belleza
